Date,Component,Type,Event,Event ID
2025-12-03 17:56:06,sflib,STATUS,Fetched https://zeroshieldaidevelopment.s3.amazonaws.com (313 bytes in 1.0822274684906006s),1258
2025-12-03 17:56:06,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldaidevelopment.s3.amazonaws.com,1259
2025-12-03 17:56:06,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['img.zeroshield.ai', 'img1.zeroshield.ai', 'img2.zeroshield.ai', 'img3.zeroshield.ai']",1260
2025-12-03 17:56:06,sflib,STATUS,Fetched https://zeroshieldaimedia.s3.amazonaws.com (307 bytes in 1.1374547481536865s),1261
2025-12-03 17:56:06,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldaimedia.s3.amazonaws.com,1262
2025-12-03 17:56:06,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['imogen.zeroshield.ai', 'in.zeroshield.ai', 'incoming.zeroshield.ai', 'info.zeroshield.ai']",1263
2025-12-03 17:56:06,sfp__stor_db,DEBUG,Storing an event: SSL_CERTIFICATE_RAW,1264
2025-12-03 17:56:06,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['internal.zeroshield.ai', 'interno.zeroshield.ai', 'intra.zeroshield.ai', 'intranet.zeroshield.ai']",1265
2025-12-03 17:56:06,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai-dev.s3.amazonaws.com,1266
2025-12-03 17:56:06,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai-web.s3.amazonaws.com,1267
2025-12-03 17:56:06,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai-beta.s3.amazonaws.com,1268
2025-12-03 17:56:06,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['ip.zeroshield.ai', 'ip6.zeroshield.ai', 'ipfixe.zeroshield.ai', 'iphone.zeroshield.ai']",1269
2025-12-03 17:56:06,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['ipsec.zeroshield.ai', 'ipv4.zeroshield.ai', 'ipv6.zeroshield.ai', 'irc.zeroshield.ai']",1270
2025-12-03 17:56:07,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['is.zeroshield.ai', 'isa.zeroshield.ai', 'it.zeroshield.ai', 'j.zeroshield.ai']",1271
2025-12-03 17:56:07,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['jabber.zeroshield.ai', 'jboss.zeroshield.ai', 'jboss2.zeroshield.ai', 'jira.zeroshield.ai']",1272
2025-12-03 17:56:07,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['jobs.zeroshield.ai', 'jp.zeroshield.ai', 'js.zeroshield.ai', 'jupiter.zeroshield.ai']",1273
2025-12-03 17:56:07,sflib,STATUS,Fetched https://zeroshieldai-web.s3.amazonaws.com (326 bytes in 1.0314617156982422s),1274
2025-12-03 17:56:07,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai-web.s3.amazonaws.com,1275
2025-12-03 17:56:07,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['kb.zeroshield.ai', 'kerberos.zeroshield.ai', 'l.zeroshield.ai', 'la.zeroshield.ai']",1276
2025-12-03 17:56:07,sflib,STATUS,Fetched https://zeroshieldai-beta.s3.amazonaws.com (307 bytes in 1.1124935150146484s),1277
2025-12-03 17:56:07,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai-beta.s3.amazonaws.com,1278
2025-12-03 17:56:07,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['laboratories.zeroshield.ai', 'laboratorio.zeroshield.ai', 'laboratory.zeroshield.ai', 'labs.zeroshield.ai']",1279
2025-12-03 17:56:08,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['legacy.zeroshield.ai', 'lib.zeroshield.ai', 'library.zeroshield.ai', 'link.zeroshield.ai']",1280
2025-12-03 17:56:08,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['linux.zeroshield.ai', 'lisa.zeroshield.ai', 'list.zeroshield.ai', 'lists.zeroshield.ai']",1281
2025-12-03 17:56:08,sflib,STATUS,Fetched https://zeroshieldai-dev.s3.amazonaws.com (326 bytes in 1.8061461448669434s),1282
2025-12-03 17:56:08,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai-dev.s3.amazonaws.com,1283
2025-12-03 17:56:08,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['lms.zeroshield.ai', 'local.zeroshield.ai', 'localhost.zeroshield.ai', 'log.zeroshield.ai']",1284
2025-12-03 17:56:08,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['login.zeroshield.ai', 'logon.zeroshield.ai', 'logs.zeroshield.ai', 'london.zeroshield.ai']",1285
2025-12-03 17:56:08,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai-bucket.s3.amazonaws.com,1286
2025-12-03 17:56:08,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai-space.s3.amazonaws.com,1287
2025-12-03 17:56:08,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai-files.s3.amazonaws.com,1288
2025-12-03 17:56:09,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['love.zeroshield.ai', 'lp.zeroshield.ai', 'lync.zeroshield.ai', 'lyncdiscover.zeroshield.ai']",1289
2025-12-03 17:56:10,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['m1.zeroshield.ai', 'm2.zeroshield.ai', 'magento.zeroshield.ai', 'mail.zeroshield.ai']",1290
2025-12-03 17:56:10,sflib,STATUS,Fetched https://zeroshieldai-files.s3.amazonaws.com (340 bytes in 2.122868776321411s),1291
2025-12-03 17:56:10,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai-files.s3.amazonaws.com,1292
2025-12-03 17:56:10,sflib,STATUS,Fetched https://zeroshieldai-space.s3.amazonaws.com (308 bytes in 2.1484551429748535s),1293
2025-12-03 17:56:10,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai-space.s3.amazonaws.com,1294
2025-12-03 17:56:11,sflib,STATUS,Fetched https://zeroshieldai-bucket.s3.amazonaws.com (341 bytes in 2.1766886711120605s),1295
2025-12-03 17:56:11,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai-bucket.s3.amazonaws.com,1296
2025-12-03 17:56:11,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai-content.s3.amazonaws.com,1297
2025-12-03 17:56:11,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai-data.s3.amazonaws.com,1298
2025-12-03 17:56:11,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai-prod.s3.amazonaws.com,1299
2025-12-03 17:56:12,sflib,STATUS,Fetched https://zeroshieldai-prod.s3.amazonaws.com (327 bytes in 1.0522797107696533s),1300
2025-12-03 17:56:12,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai-prod.s3.amazonaws.com,1301
2025-12-03 17:56:12,sflib,STATUS,Fetched https://zeroshieldai-content.s3.amazonaws.com (330 bytes in 1.0846688747406006s),1302
2025-12-03 17:56:12,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai-content.s3.amazonaws.com,1303
2025-12-03 17:56:12,sflib,STATUS,Fetched https://zeroshieldai-data.s3.amazonaws.com (307 bytes in 1.1432507038116455s),1304
2025-12-03 17:56:12,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai-data.s3.amazonaws.com,1305
2025-12-03 17:56:12,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai-staging.s3.amazonaws.com,1306
2025-12-03 17:56:12,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai-production.s3.amazonaws.com,1307
2025-12-03 17:56:12,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai-stage.s3.amazonaws.com,1308
2025-12-03 17:56:13,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['mail1.zeroshield.ai', 'mail2.zeroshield.ai', 'mail3.zeroshield.ai', 'mail4.zeroshield.ai']",1309
2025-12-03 17:56:13,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['mailadmin.zeroshield.ai', 'mailbackup.zeroshield.ai', 'mailbox.zeroshield.ai', 'mailer.zeroshield.ai']",1310
2025-12-03 17:56:13,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['mailhost.zeroshield.ai', 'mailing.zeroshield.ai', 'mailman.zeroshield.ai', 'mailserver.zeroshield.ai']",1311
2025-12-03 17:56:13,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['manage.zeroshield.ai', 'manager.zeroshield.ai', 'mantis.zeroshield.ai', 'map.zeroshield.ai']",1312
2025-12-03 17:56:13,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['market.zeroshield.ai', 'marketing.zeroshield.ai', 'mars.zeroshield.ai', 'master.zeroshield.ai']",1313
2025-12-03 17:56:13,sflib,STATUS,Fetched https://zeroshieldai-staging.s3.amazonaws.com (330 bytes in 1.073514461517334s),1314
2025-12-03 17:56:13,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai-staging.s3.amazonaws.com,1315
2025-12-03 17:56:14,sflib,STATUS,Fetched https://zeroshieldai-stage.s3.amazonaws.com (308 bytes in 1.1296732425689697s),1316
2025-12-03 17:56:14,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai-stage.s3.amazonaws.com,1317
2025-12-03 17:56:14,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['mb.zeroshield.ai', 'mc.zeroshield.ai', 'mdm.zeroshield.ai', 'media.zeroshield.ai']",1318
2025-12-03 17:56:14,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['member.zeroshield.ai', 'members.zeroshield.ai', 'mercury.zeroshield.ai', 'meta.zeroshield.ai']",1319
2025-12-03 17:56:14,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['meta02.zeroshield.ai', 'meta03.zeroshield.ai', 'meta1.zeroshield.ai', 'meta2.zeroshield.ai']",1320
2025-12-03 17:56:14,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['miembros.zeroshield.ai', 'mijn.zeroshield.ai', 'minerva.zeroshield.ai', 'mirror.zeroshield.ai']",1321
2025-12-03 17:56:14,sflib,STATUS,Fetched https://zeroshieldai-production.s3.amazonaws.com (345 bytes in 1.7737634181976318s),1322
2025-12-03 17:56:14,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai-production.s3.amazonaws.com,1323
2025-12-03 17:56:14,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['mm.zeroshield.ai', 'mob.zeroshield.ai', 'mobil.zeroshield.ai', 'mobile.zeroshield.ai']",1324
2025-12-03 17:56:14,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['monitoring.zeroshield.ai', 'moodle.zeroshield.ai', 'movil.zeroshield.ai', 'mrtg.zeroshield.ai']",1325
2025-12-03 17:56:14,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai-app.s3.amazonaws.com,1326
2025-12-03 17:56:14,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai-media.s3.amazonaws.com,1327
2025-12-03 17:56:14,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai-development.s3.amazonaws.com,1328
2025-12-03 17:56:15,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['msoid.zeroshield.ai', 'mssql.zeroshield.ai', 'munin.zeroshield.ai', 'music.zeroshield.ai']",1329
2025-12-03 17:56:15,sflib,STATUS,Fetched https://zeroshieldai-app.s3.amazonaws.com (306 bytes in 1.0687077045440674s),1330
2025-12-03 17:56:15,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai-app.s3.amazonaws.com,1331
2025-12-03 17:56:16,sflib,STATUS,Fetched https://zeroshieldai-development.s3.amazonaws.com (326 bytes in 1.1457524299621582s),1332
2025-12-03 17:56:16,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai-development.s3.amazonaws.com,1333
2025-12-03 17:56:16,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['mx-a.zeroshield.ai', 'mx-b.zeroshield.ai', 'mx0.zeroshield.ai', 'mx01.zeroshield.ai']",1334
2025-12-03 17:56:16,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['mx03.zeroshield.ai', 'mx1.zeroshield.ai', 'mx2.zeroshield.ai', 'mx3.zeroshield.ai']",1335
2025-12-03 17:56:16,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['mysql.zeroshield.ai', 'mysql2.zeroshield.ai', 'n.zeroshield.ai', 'nagios.zeroshield.ai']",1336
2025-12-03 17:56:16,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['nat.zeroshield.ai', 'nelson.zeroshield.ai', 'neon.zeroshield.ai', 'net.zeroshield.ai']",1337
2025-12-03 17:56:16,sflib,STATUS,Fetched https://zeroshieldai-media.s3.amazonaws.com (328 bytes in 1.7989325523376465s),1338
2025-12-03 17:56:16,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai-media.s3.amazonaws.com,1339
2025-12-03 17:56:16,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['netscaler.zeroshield.ai', 'network.zeroshield.ai', 'network-ip.zeroshield.ai', 'networks.zeroshield.ai']",1340
2025-12-03 17:56:17,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldai.s3-external-1.amazonaws.com,1341
2025-12-03 17:56:17,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldaitest.s3-external-1.amazonaws.com,1342
2025-12-03 17:56:17,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldaidev.s3-external-1.amazonaws.com,1343
2025-12-03 17:56:17,sflib,STATUS,Fetched https://crt.sh/?d=21539576999 (1854 bytes in 11.55982255935669s),1344
2025-12-03 17:56:18,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['newmail.zeroshield.ai', 'news.zeroshield.ai', 'newsgroups.zeroshield.ai', 'newsite.zeroshield.ai']",1345
2025-12-03 17:56:18,sflib,ERROR,Error processing date in certificate: Invalid format string,1346
2025-12-03 17:56:18,sflib,STATUS,"Fetching (GET): https://crt.sh/?d=21593615020 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=30, cookies=None)",1347
2025-12-03 17:56:18,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['nl.zeroshield.ai', 'noc.zeroshield.ai', 'novell.zeroshield.ai', 'ns.zeroshield.ai']",1348
2025-12-03 17:56:18,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['ns01.zeroshield.ai', 'ns02.zeroshield.ai', 'ns03.zeroshield.ai', 'ns1.zeroshield.ai']",1349
2025-12-03 17:56:18,sfp__stor_db,DEBUG,Storing an event: SSL_CERTIFICATE_RAW,1350
2025-12-03 17:56:18,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['ns11.zeroshield.ai', 'ns12.zeroshield.ai', 'ns2.zeroshield.ai', 'ns3.zeroshield.ai']",1351
2025-12-03 17:56:18,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['ns5.zeroshield.ai', 'ns6.zeroshield.ai', 'ns7.zeroshield.ai', 'ns8.zeroshield.ai']",1352
2025-12-03 17:56:18,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['ntp.zeroshield.ai', 'ntp1.zeroshield.ai', 'o.zeroshield.ai', 'oa.zeroshield.ai']",1353
2025-12-03 17:56:19,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['office2.zeroshield.ai', 'old.zeroshield.ai', 'oldmail.zeroshield.ai', 'oldsite.zeroshield.ai']",1354
2025-12-03 17:56:19,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['on.zeroshield.ai', 'online.zeroshield.ai', 'op.zeroshield.ai', 'openbsd.zeroshield.ai']",1355
2025-12-03 17:56:19,sflib,STATUS,Fetched https://zeroshieldaidev.s3-external-1.amazonaws.com (305 bytes in 2.017653226852417s),1356
2025-12-03 17:56:19,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldaidev.s3-external-1.amazonaws.com,1357
2025-12-03 17:56:19,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['operations.zeroshield.ai', 'ops.zeroshield.ai', 'ora.zeroshield.ai', 'oracle.zeroshield.ai']",1358
2025-12-03 17:56:20,sflib,STATUS,Fetched https://zeroshieldaitest.s3-external-1.amazonaws.com (306 bytes in 2.9781405925750732s),1359
2025-12-03 17:56:20,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldaitest.s3-external-1.amazonaws.com,1360
2025-12-03 17:56:20,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['orion.zeroshield.ai', 'os.zeroshield.ai', 'osx.zeroshield.ai', 'ou.zeroshield.ai']",1361
2025-12-03 17:56:20,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['outlook.zeroshield.ai', 'owa.zeroshield.ai', 'ox.zeroshield.ai', 'p.zeroshield.ai']",1362
2025-12-03 17:56:20,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['panel.zeroshield.ai', 'partner.zeroshield.ai', 'partners.zeroshield.ai', 'pay.zeroshield.ai']",1363
2025-12-03 17:56:21,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['payments.zeroshield.ai', 'pbx.zeroshield.ai', 'pcanywhere.zeroshield.ai', 'pda.zeroshield.ai']",1364
2025-12-03 17:56:21,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['pendrell.zeroshield.ai', 'personal.zeroshield.ai', 'pgsql.zeroshield.ai', 'phoenix.zeroshield.ai']",1365
2025-12-03 17:56:21,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['photos.zeroshield.ai', 'php.zeroshield.ai', 'phpmyadmin.zeroshield.ai', 'pm.zeroshield.ai']",1366
2025-12-03 17:56:21,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['poczta.zeroshield.ai', 'pop.zeroshield.ai', 'pop3.zeroshield.ai', 'portal.zeroshield.ai']",1367
2025-12-03 17:56:21,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['post.zeroshield.ai', 'postgres.zeroshield.ai', 'postgresql.zeroshield.ai', 'postman.zeroshield.ai']",1368
2025-12-03 17:56:21,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['pp.zeroshield.ai', 'ppp.zeroshield.ai', 'pr.zeroshield.ai', 'pre-prod.zeroshield.ai']",1369
2025-12-03 17:56:22,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['preprod.zeroshield.ai', 'press.zeroshield.ai', 'preview.zeroshield.ai', 'private.zeroshield.ai']",1370
2025-12-03 17:56:22,sflib,STATUS,Fetched https://zeroshieldai.s3-external-1.amazonaws.com (302 bytes in 5.047221660614014s),1371
2025-12-03 17:56:22,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldai.s3-external-1.amazonaws.com,1372
2025-12-03 17:56:22,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['prod.zeroshield.ai', 'production.zeroshield.ai', 'project.zeroshield.ai', 'projects.zeroshield.ai']",1373
2025-12-03 17:56:22,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['proxy.zeroshield.ai', 'prueba.zeroshield.ai', 'pruebas.zeroshield.ai', 'pt.zeroshield.ai']",1374
2025-12-03 17:56:22,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['public.zeroshield.ai', 'q.zeroshield.ai', 'qa.zeroshield.ai', 'r.zeroshield.ai']",1375
2025-12-03 17:56:22,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldaiweb.s3-external-1.amazonaws.com,1376
2025-12-03 17:56:22,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldaibeta.s3-external-1.amazonaws.com,1377
2025-12-03 17:56:22,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldaibucket.s3-external-1.amazonaws.com,1378
2025-12-03 17:56:22,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['radio.zeroshield.ai', 'radius.zeroshield.ai', 'ras.zeroshield.ai', 'rdp.zeroshield.ai']",1379
2025-12-03 17:56:22,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['redmine.zeroshield.ai', 'register.zeroshield.ai', 'relay.zeroshield.ai', 'remote.zeroshield.ai']",1380
2025-12-03 17:56:23,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['repo.zeroshield.ai', 'report.zeroshield.ai', 'reports.zeroshield.ai', 'repos.zeroshield.ai']",1381
2025-12-03 17:56:23,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['resources.zeroshield.ai', 'restricted.zeroshield.ai', 'reviews.zeroshield.ai', 'robinhood.zeroshield.ai']",1382
2025-12-03 17:56:23,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['router.zeroshield.ai', 'rss.zeroshield.ai', 'rt.zeroshield.ai', 'rtmp.zeroshield.ai']",1383
2025-12-03 17:56:23,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['s.zeroshield.ai', 's1.zeroshield.ai', 's2.zeroshield.ai', 's3.zeroshield.ai']",1384
2025-12-03 17:56:23,sflib,STATUS,Fetched https://zeroshieldaibeta.s3-external-1.amazonaws.com (306 bytes in 1.112537145614624s),1385
2025-12-03 17:56:23,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldaibeta.s3-external-1.amazonaws.com,1386
2025-12-03 17:56:23,sflib,STATUS,Fetched https://zeroshieldaiweb.s3-external-1.amazonaws.com (305 bytes in 1.1271533966064453s),1387
2025-12-03 17:56:23,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldaiweb.s3-external-1.amazonaws.com,1388
2025-12-03 17:56:23,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['sa.zeroshield.ai', 'sales.zeroshield.ai', 'sample.zeroshield.ai', 'samples.zeroshield.ai']",1389
2025-12-03 17:56:23,sflib,STATUS,Fetched https://zeroshieldaibucket.s3-external-1.amazonaws.com (308 bytes in 1.182859182357788s),1390
2025-12-03 17:56:23,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldaibucket.s3-external-1.amazonaws.com,1391
2025-12-03 17:56:23,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['sc.zeroshield.ai', 'search.zeroshield.ai', 'secure.zeroshield.ai', 'security.zeroshield.ai']",1392
2025-12-03 17:56:24,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['server.zeroshield.ai', 'server1.zeroshield.ai', 'server2.zeroshield.ai', 'service.zeroshield.ai']",1393
2025-12-03 17:56:24,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldaispace.s3-external-1.amazonaws.com,1394
2025-12-03 17:56:24,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldaifiles.s3-external-1.amazonaws.com,1395
2025-12-03 17:56:24,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldaicontent.s3-external-1.amazonaws.com,1396
2025-12-03 17:56:24,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['sftp.zeroshield.ai', 'share.zeroshield.ai', 'sharepoint.zeroshield.ai', 'shell.zeroshield.ai']",1397
2025-12-03 17:56:24,sfp_dnsbrute,STATUS,"Spawning threads to check hosts: ['shopping.zeroshield.ai', 'signup.zeroshield.ai', 'sip.zeroshield.ai', 'site.zeroshield.ai']",1398
2025-12-03 17:56:25,sflib,STATUS,Fetched https://zeroshieldaispace.s3-external-1.amazonaws.com (307 bytes in 1.0764684677124023s),1399
2025-12-03 17:56:25,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldaispace.s3-external-1.amazonaws.com,1400
2025-12-03 17:56:25,sflib,STATUS,Fetched https://zeroshieldaicontent.s3-external-1.amazonaws.com (309 bytes in 1.0981717109680176s),1401
2025-12-03 17:56:25,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldaicontent.s3-external-1.amazonaws.com,1402
2025-12-03 17:56:25,sflib,STATUS,Fetched https://zeroshieldaifiles.s3-external-1.amazonaws.com (307 bytes in 1.1073172092437744s),1403
